id,retweet_count,user_favourites_count,user_listed_count,user_friends_count,user_statuses_count,favorite_count
2,0,587,16,117,6405,2
2,2,2,14,3,1226,1
2,0,1305,263,1126,51160,1
2,0,35,4,87,1252,0
2,0,3138,17,704,3870,0
2,0,159,18,175,7339,0
2,0,24523,5,1063,10203,0
2,2,958,2,127,1231,0
2,1,131,264,4233,8539,1
2,0,94,1,19,27,1
2,2,7048,859,267,84036,7
2,0,27,0,77,41,0
2,0,1,0,6,10,0
2,0,27,0,63,300,0
2,0,1464,202,22,31648,0
2,1,934,93,4740,17408,0
2,0,174,3,69,632,0
2,0,0,154,0,217124,0
2,1,0,283,9,75095,0
2,0,0,1360,9,509117,0
2,0,238,0,134,454,0
2,0,5400,2,614,5636,1
2,0,33,4,45,610,0
2,0,664,2,136,135,1
2,27,2926,5,196,18,0
2,0,131,264,4233,8539,1
2,0,432,4,203,898,1
2,0,1743,4,187,1890,0
2,0,0,161,0,343000,0
2,0,31,1,19,45,1
2,0,134,20,453,954,0
2,1,6744,7,1524,10415,0
2,4,38599,144,1217,54858,0
2,1,46,0,236,629,0
2,0,51,2,309,5907,0
2,4,62,0,10,190,0
2,0,33,2,15,170,0
2,181,18209,13,432,34100,0
2,0,9646,64,1418,11141,1
2,0,67,1,45,159,0
2,0,577,5,4994,1540,3
2,0,1732,12,114,5657,0
2,4,188,2028,392,83957,9
2,0,33,4,45,610,0
2,1,236,1,298,607,0
2,0,675,309,99,12766,0
2,0,131,264,4233,8539,0
2,0,417,23,432,4148,0
2,1,9499,423,599,73425,4
2,0,808,56,141,1280,4
2,0,16,1,147,164,0
2,1,1161,1,399,7622,0
2,0,378,1,18,259,0
2,1,3639,10,268,4284,0
2,1,9890,59,398,28833,0
2,0,280,0,171,99,0
2,3,2176,4,258,1060,0
2,0,1034,27,284,6673,2
2,0,17286,22,1745,7743,2
2,0,575,2,132,785,0
2,3,102022,417,1044,234181,0
2,1,2252,7,526,1926,0
2,0,72,6,229,1844,0
2,0,1842,11,346,9125,0
2,1,168,0,67,1479,0
2,0,1384,14,54,2016,1
2,1,414,9,326,2503,0
2,0,131,264,4233,8539,0
2,0,2252,7,526,1926,0
2,3,1394,2,199,871,0
2,0,1019,7,210,9921,0
2,1,2252,7,526,1926,4
2,0,6647,7,624,15786,0
2,0,10,1,34,67,3
2,1,168,0,67,1479,0
2,0,351,39,2230,9924,0
2,1,33,4,45,610,2
2,3,11232,285,5044,58371,0
2,0,58,0,28,42,0
2,3,1585,717,569,31358,12
2,0,66,284,136,33016,2
2,0,131,264,4233,8539,0
2,0,19,26,394,6147,0
2,27,568,9,424,10642,0
2,0,4,779,33,1016714,2
2,0,9890,59,398,28833,5
2,0,9890,59,398,28833,2
2,0,3,0,103,41,0
2,0,368,4,65,345,0
2,3,4237,142,23,7761,41
2,0,19,1,7,186,0
2,0,579,7,71,663,0
2,0,131,264,4233,8539,0
2,0,9890,59,398,28833,0
2,1,795,12,233,9129,0
2,0,46,4,53,709,0
2,0,50,4,19,422,0
2,0,82,57,209,3147,0
2,0,3,0,27,4,1
2,0,1419,6,1319,610,2
2,0,265,21,513,582,1
2,1,351,39,2230,9924,0
2,0,65,1,69,390,0
2,27,72,1,278,881,0
2,0,4503,37,113,6617,1
2,1,364,15,152,497,1
2,0,1296,5,161,819,6
2,27,1406,0,199,2722,0
2,0,5210,68,1094,11616,0
2,27,19159,105,431,20310,0
2,2,141,0,104,53,0
2,0,32,2,95,45,1
2,0,0,180,6,396915,0
2,3,102034,417,1044,234194,0
2,9,15304,9,695,10553,0
2,27,1490,3,234,369,0
2,0,1943,8,4,9899,0
2,27,3138,2,188,1670,0
2,27,33,1,73,154,0
2,0,313,0,65,347,1
2,27,27033,8493,126247,57721,47
2,0,585,17,481,9172,1
2,1,129,3,92,768,1
2,0,11232,285,5044,58371,0
2,3,1394,2,199,871,0
2,1,145,0,108,267,0
2,0,2409,10,1296,3102,0
2,0,1257,0,354,538,0
2,0,33,0,67,4111,0
2,3,9069,5,298,6554,0
2,0,9069,5,298,6554,0
2,0,309,2,221,1004,1
2,1,168,0,67,1479,0
2,0,6067,248,4047,9414,4
2,0,7120,45,3490,4506,0
2,3,1585,718,569,31358,10
2,1,10081,339,1920,28114,4
2,1,131,264,4233,8539,1
2,0,62396,154,2059,31195,0
2,0,1033,37,270,47974,0
2,0,67187,82,0,3508,2
2,0,66,284,136,33016,3
2,1,33,4,45,610,5
2,0,5,0,94,2550,0
2,0,9868,127,3471,67122,0
2,0,10,3,7,1048,1
2,2,2977,12,528,18805,0
2,0,414,9,326,2503,0
2,1,2977,12,528,18805,0
2,0,579,7,71,663,0
2,0,2742,2287,1645,124009,1
2,4,911,98,31,39081,0
2,0,9612,3,665,20549,1
2,0,236,73,581,8854,0
2,0,1296,5,161,819,9
2,0,0,0,85,151,1
2,0,10,4,2,40216,0
2,0,2178,21,591,858,0
2,3,102034,417,1044,234194,0
2,0,0,180,6,396915,0
2,2,102034,417,1044,234194,0
2,21,1946,22,1843,923,0
2,0,41,5,67,1821,0
2,0,2021,12,79,1702,2
2,0,6318,7,675,4230,2
2,0,131,264,4233,8539,3
2,0,1,6,129,3887,2
2,0,28634,54,342,21973,1
2,0,2244,171,185,65636,5
2,0,862,3,145,1790,0
2,1,429,9,222,3295,0
2,0,1943,8,4,9899,0
2,0,1217,11,1103,8892,0
2,0,0,161,0,354010,0
2,0,1327,20,66,12933,2
2,0,131,264,4233,8539,0
2,0,35,4,87,1252,0
2,0,6745,30,250,10290,1
2,0,530,24,1031,2095,0
2,0,27,0,63,300,0
2,0,16486,626,2230,42337,1
2,0,6744,7,1524,10415,2
2,1,5347,181,158,22681,3
2,0,3602,432,170,32220,1
2,2,9892,59,398,28833,0
2,0,7733,70,121,15580,0
2,2,2602,21,300,10719,2
2,0,197,100,61,16590,0
2,0,418,0,259,95,0
2,1,4519,26,432,6371,0
2,38,37005,306,972,214449,0
2,6,866,180,85,239227,0
2,0,1732,12,114,5657,1
2,0,131,264,4233,8539,1
2,0,0,0,0,21,0
2,0,0,207,10,573195,0
2,0,3602,432,170,32220,0
2,2,551,0,434,471,0
2,0,1780,1,861,6699,1
2,0,1033,37,270,47974,1
2,0,2481,5,482,1476,3
2,0,2244,171,185,65636,0
2,0,516,243,8607,287756,0
2,0,1943,8,4,9899,0
2,0,568,9,424,10642,0
2,1,16413,9,693,14669,0
2,1,16413,9,693,14669,0
2,0,131,264,4233,8539,0
2,0,2085,10,254,1633,0
2,2,15634,10,350,23248,0
2,0,23201,313,50,64308,2
2,0,260,1,73,1697,2
2,0,1223,4,1478,4594,0
2,0,9962,356,250,69526,0
2,1,9962,356,250,69526,1
2,1,9962,356,250,69526,1
2,0,1,4,14,1543,1
2,1,15515,48,1706,18476,0
2,0,340,5,255,233,0
2,2,20159,169,97,16395,3
2,2,48,14,1648,1569,0
2,2,351,39,2230,9924,0
2,0,432,4,203,898,1
2,2,1780,1,861,6699,0
2,1,1223,4,1478,4594,0
2,1,5245,19,235,13862,6
2,0,0,169,5,223631,0
2,0,0,157,0,355401,0
2,0,738,1,100,3126,0
2,1,2855,89,287,6646,3
2,1,2602,21,300,10719,0
2,1,3,1,634,207,0
2,0,31120,55,621,27242,0
2,0,31,1,19,45,0
2,1,1780,1,861,6699,0
2,1,102034,417,1044,234194,0
2,0,144,6,689,779,1
2,1,1296,5,161,819,0
2,2,23201,313,50,64308,0
2,1,9117,65,390,8881,0
2,3,9892,59,398,28833,3
2,4,537,89,715,3324,0
2,3,747,37,398,3971,0
2,0,103,26,216,6034,1
2,0,8798,0,426,6705,1
2,7,28715,29,994,60812,0
2,2,575,2,132,786,5
2,6,22062,44,863,12523,0
2,0,131,264,4233,8539,1
2,3,11621,122,1518,42422,0
2,0,36,3,634,1385,0
2,0,346,4,116,2325,1
2,2,747,37,398,3971,0
2,0,31,8,9,6198,1
2,4,11621,122,1518,42422,0
2,6,9892,59,398,28833,0
2,1,20605,38,740,19845,8
2,1,16413,9,693,14669,0
2,0,4023,64,377,26144,0
2,0,82,57,209,3147,0
2,4,233,13,334,4390,0
2,0,6108,78,1315,39970,2
2,1,16413,9,693,14669,0
2,1,50,1,51,401,0
2,0,533,14,125,2973,1
2,0,10,4,2,40216,1
2,2,16413,9,693,14669,0
2,0,919,3,277,10988,0
2,0,131,264,4233,8539,0
2,0,535,9,212,2061,0
2,0,48,8,320,10240,0
2,1,66,284,136,33016,3
2,0,15120,100,24,15026,1
2,2,3181,228,23,6053,3
2,4,19159,105,431,20310,0
2,3,102034,417,1044,234194,0
2,4,19159,105,431,20310,0
2,0,382,3,167,201,1
2,0,5131,50,487,110065,1
2,0,24044,13,1859,37656,2
2,4,8522,44,1087,8231,0
2,0,0,102,39,72100,1
2,6,1462,540,277,18536,5
2,0,14263,3,825,10400,2
2,1,102034,417,1044,234194,0
2,2,747,37,398,3971,0
2,2,102034,417,1044,234194,0
2,0,19159,105,431,20310,3
2,1,996,28,333,2119,4
2,0,2466,46,106,6023,1
2,0,959,3,737,1417,1
2,0,23201,313,50,64308,3
2,1,16,5,2117,188,0
2,0,1133,12,1173,6798,1
2,2,2610,80,497,45992,0
2,1,16,5,2117,188,0
2,0,1464,5,29,4143,9
2,0,44134,84,2115,50843,1
2,2,16,5,2117,188,0
2,0,19,0,118,80,0
2,0,28715,29,994,60812,1
2,0,2466,46,106,6023,3
2,0,1,0,70,12,0
2,7,103,26,216,6034,0
2,2,16413,9,693,14669,0
2,0,38599,144,1217,54858,0
2,0,2775,28,382,38037,0
2,1,11621,122,1518,42422,0
2,4,11621,122,1518,42422,0
2,0,3127,221,341,45294,4
2,1,346,4,116,2325,1
2,1,103,26,216,6034,0
2,0,1346,38,797,31708,1
2,2,0,154,0,217126,1
2,0,0,283,9,75095,1
2,1,0,1360,9,509117,0
2,1,131,264,4233,8539,3
2,1,747,37,398,3971,0
2,0,0,0,0,45,0
2,0,568,9,424,10642,3
2,1,747,37,398,3971,0
2,1,9892,59,398,28833,2
2,0,3327,68,93,21086,0
2,2,429,9,222,3295,0
2,2,429,9,222,3295,0
2,0,6647,7,624,15786,0
2,2,617,105,226,7426,5
2,0,3639,10,268,4284,1
2,0,2244,171,185,65636,2
2,4,102034,417,1044,234194,0
2,0,74,1,123,563,1
2,0,3906,8,1369,1500,4
2,0,2353,1,180,635,0
2,0,459,0,27,81,1
2,0,116,14,4484,330,2
2,0,988,39,33,25649,0
2,0,16413,9,693,14669,0
2,4,102034,417,1044,234194,0
2,1,459,0,27,81,0
2,3,813,16,862,1869,0
2,1,36,3,634,1385,3
2,0,487,3,39,733,0
2,0,238,0,134,454,0
2,0,4454,1,74,8298,2
2,3,51144,996,1389,69698,10
2,0,0,207,10,573195,0
2,0,384,85,3098,38906,0
2,0,10,4,2,40216,0
2,0,260,1,73,1697,1
2,4,7048,859,267,84036,5
2,0,761,194,3427,109224,0
2,0,1130,10,269,1519,0
2,1,3021,377,22,13907,6
2,0,5210,68,1094,11616,0
2,1,1111,62,3101,12214,1
2,0,5695,87,53,20100,1
2,0,919,3,277,10988,0
2,0,0,0,0,19,0
2,2,795,12,233,9129,1
2,3,3639,10,268,4284,0
2,0,131,264,4233,8539,0
2,9,5282,182,1037,11414,0
2,0,2823,42,142,3808,0
2,2,2855,89,287,6646,2
2,0,72,6,229,1844,0
2,4,237,41,225,23663,0
2,3,415,3,53,1606,0
2,4,415,3,53,1606,0
2,7,18637,127,287,51008,0
2,0,1943,8,4,9899,0
2,0,574,37,1847,4139,1
2,0,0,14,28,1878,1
2,21,919,3,277,10988,0
2,0,131,264,4233,8539,2
2,1,9069,5,298,6554,0
2,0,7733,70,121,15580,0
2,2,3602,432,170,32220,0
2,2,237,41,225,23663,2
2,0,95,0,40,208,2
2,1,9892,59,398,28833,0
2,0,0,0,0,28,0
2,1,795,12,233,9129,0
2,1,16413,9,693,14669,0
2,1,7733,70,121,15580,0
2,4,7048,859,267,84036,6
2,0,617,105,226,7426,1
2,7,9892,59,398,28833,0
2,1,10081,339,1920,28114,1
2,3,7048,859,267,84036,1
2,4,1394,2,199,871,0
2,1,959,3,737,1417,2
2,7,10736,0,93,5187,0
2,0,1464,202,22,31648,0
2,0,2085,10,254,1633,0
2,0,535,9,212,2061,0
2,0,48,8,320,10240,0
2,0,9892,59,398,28833,0
2,0,135,3,177,1301,1
2,1,103,26,216,6034,0
2,9,36,3,634,1385,0
2,4,617,105,226,7426,4
2,1,144,6,689,779,0
2,9,16413,9,693,14669,0
2,0,1488,2,101,827,0
2,0,3021,377,22,13907,11
2,2,551,0,434,471,0
2,0,50,4,19,422,0
2,2,103,26,216,6034,0
2,0,4463,14,723,15631,1
2,0,6572,94,102,7703,2
2,7,551,0,434,471,0
2,1,131,264,4233,8539,0
2,0,29289,54,425,36166,0
2,0,577,5,4995,1540,0
2,0,294,2,10,7999,0
2,0,19,1,7,186,0
2,0,1145,9,123,2101,0
2,0,85,1,18,171,0
2,7,2742,2287,1645,124009,4
2,1,0,13,0,1954,3
2,2,2855,89,287,6646,3
2,0,2610,80,497,45992,2
2,0,419,1,299,2918,0
2,2,2293,71,71,7247,4
2,21,9612,3,665,20549,0
2,0,309,1,397,50,0
2,0,2021,12,79,1702,2
2,1,2481,5,482,1476,11
2,9,87274,4958,4474,283336,34
2,0,1394,2,199,871,0
2,0,140,0,17,547,1
2,1,0,167,259,394561,1
2,0,135,3,177,1301,1
2,0,652,12,423,16311,2
2,0,1,0,585,91,0
2,0,4503,37,113,6617,1
2,0,3602,432,170,32220,0
2,1,1296,5,161,819,6
2,0,575,2,132,786,0
2,0,2244,171,185,65636,0
2,0,294,2,10,7999,0
2,0,131,264,4233,8539,0
2,5,9612,3,665,20549,0
2,0,568,9,424,10642,0
2,1,46,0,236,629,0
2,0,260,1,73,1697,0
2,3,2610,80,497,45992,0
2,0,1790,23,721,4478,0
2,0,0,0,0,22,0
2,181,1424,8,269,2562,0
2,0,249,1,191,73,6
2,0,33,4,45,610,1
2,0,2889,111,2299,5367,4
2,0,131,264,4233,8539,1
2,9,568,9,424,10642,0
2,3,102034,417,1044,234194,0
2,3,617,105,226,7426,2
2,2,2359,9,207,2184,0
2,0,1257,0,354,538,0
2,0,13754,44,1010,22383,1
2,0,431,3,26,144,2
2,0,2244,171,185,65636,2
2,4,102,0,200,270,0
2,2,9612,3,665,20549,0
2,4,103,26,216,6034,0
2,0,0,13,0,1954,0
2,0,197,2,58,212,0
2,2,383,4,477,858,0
2,0,14,1,143,105,0
2,2,103,26,216,6034,0
2,0,25316,50,12,327,0
2,0,573,4,219,301,0
2,1,131,264,4233,8539,4
2,2,102034,417,1044,234194,0
2,0,24,0,72,29,1
2,4,1718,6,1616,4520,0
2,4,429,9,222,3295,0
2,0,937,119,4024,10345,1
2,0,0,0,0,24,0
2,4,2855,89,287,6646,5
2,2,617,105,226,7426,4
2,0,5210,68,1094,11616,0
2,2,584,7,537,2342,0
2,0,131,264,4233,8539,0
2,2,5439,29,219,4248,15
2,0,10,4,2,40216,1
2,0,1145,9,123,2101,0
2,0,103,26,216,6034,0
2,0,1222,0,325,1778,1
2,0,51,2,309,5907,0
2,0,131,264,4233,8539,0
2,2,577,0,257,3198,0
2,0,0,115,182,29016,2
2,0,1460,19,1074,10674,1
2,5,8952,238,2090,14247,0
2,2,2610,80,497,45992,0
2,0,760,50,6615,1248,0
2,2,131,264,4233,8539,3
2,0,491,8,8,742,0
2,2,116,14,4484,330,1
2,0,131,264,4233,8539,0
2,1,7,1,243,1386,0
2,0,1943,8,4,9899,0
2,0,260,1,73,1697,3
2,0,16573,17,830,35129,3
2,1,6572,94,102,7703,2
2,0,0,35,3,18824,0
2,0,30,5,150,933,2
2,0,237,41,225,23663,1
2,0,144,6,689,779,0
2,0,1145,9,123,2101,4
2,0,1,0,9,146,0
2,0,131,264,4233,8539,2
2,0,30,5,150,933,0
2,0,2610,80,497,45992,0
2,0,24,29,1871,968,0
2,0,140,0,17,547,0
2,0,4503,37,113,6617,1
2,8,1718,6,1616,4520,0
2,0,1394,2,199,871,1
2,0,10,4,2,40216,0
2,1,339,24,381,442,0
2,0,1,19,26,12332,0
2,0,37,3,215,138,1
2,0,538,20,183,3608,5
2,0,1,0,9,146,0
2,0,131,264,4233,8539,0
2,2,10982,217,2052,22442,0
2,5,6607,19,1051,6648,0
2,5,51375,39,129,20121,0
2,0,7956,13,108,18520,0
2,0,0,35,3,18824,0
2,0,22,112,1455,230424,1
2,0,760,50,6615,1248,1
2,1,3639,10,268,4284,0
2,1,1253,37,305,2904,1
2,5,1204,101,353,18818,0
2,0,7,2,0,743,2
2,0,3127,221,341,45294,0
2,0,1744,46,98,11322,2
2,0,7733,70,121,15580,0
2,2,1518,50,1216,1191,9
2,0,4037,33,76,8248,0
2,0,16,1,147,164,0
2,0,3906,8,1369,1500,2
2,0,112,13,261,1678,0
2,0,3,8,38,2298,0
2,0,7733,70,121,15580,0
2,0,2085,10,254,1633,0
2,1,1204,101,353,18818,0
2,0,22,112,1455,230424,0
2,8,883,13,4303,6666,0
2,0,2085,10,254,1633,0
2,0,429,9,222,3295,1
2,0,2244,171,185,65636,1
2,0,3906,8,1369,1500,4
2,1,1229,56,62,8973,0
2,0,309,2,221,1004,2
2,0,12,0,18,162,0
2,1,1204,101,353,18818,0
2,5,10081,339,1920,28114,4
2,1,1204,101,353,18818,0
2,9,18311,6,361,29862,0
2,0,645,19,1511,368,1
2,0,12,0,18,162,0
2,0,49,47,1144,21423,0
2,9,6647,7,624,15786,19
2,0,131,264,4233,8539,1
2,0,1,0,9,146,0
2,1,239,2,135,9147,0
2,5,200,5,89,15042,0
2,0,946,24,439,1444,3
2,40,775,19,1742,929,0
2,0,22,0,80,101,0
2,0,72,6,229,1844,1
2,0,7733,70,121,15580,0
2,1,1204,101,353,18818,0
2,1,1145,9,123,2101,0
2,1,155,2,97,80,0
2,1,678,157,4888,24099,0
2,5,3864,4,134,801,0
2,0,49,4,124,14621,0
2,5,102034,417,1044,234194,0
2,5,1781,2011,121,84553,22
2,0,1689,307,702,51314,0
2,8,85,2,1907,2845,0
2,0,304,24,15,578,0
2,0,131,264,4233,8539,1
2,0,13472,22,270,8673,1
2,0,1943,8,4,9899,0
2,0,131,264,4233,8539,2
2,0,255,0,71,569,0
2,0,39,1,27,589,0
2,0,51,2,309,5907,0
2,0,946,24,439,1444,1
2,0,131,264,4233,8539,0
2,0,73,0,11,73,0
2,1,1204,101,353,18818,0
2,0,164,83,22817,13646,0
2,0,1943,8,4,9899,0
2,0,131,264,4233,8539,0
2,0,3324,2,379,4792,0
2,16,8605,12,243,2852,0
2,0,131,264,4233,8539,0
2,0,131,264,4233,8539,0
2,0,5944,22,312,15194,0
2,0,2823,42,142,3808,0
2,0,626,123,6777,10673,1
2,0,0,1,10,11851,0
2,1,131,264,4233,8539,1
2,0,294,2,99,644,0
2,0,73,0,11,73,0
2,0,131,264,4233,8539,0
2,3,1303,24,1035,6792,0
2,0,498,66,136,3689,1
2,0,1943,8,4,9899,0
2,0,131,264,4233,8539,7
2,1,12880,155,1,12944,0
2,0,411,37,81,30636,0
2,8,27,1,930,1735,0
2,1,131,264,4233,8539,1
2,0,462,8,73,757,0
2,0,0,147,0,760319,0
2,0,1869,19,246,8391,0
2,0,1964,31,516,13952,0
2,0,131,264,4233,8539,0
2,0,131,264,4233,8539,1
2,0,1943,8,4,9899,0
2,0,3906,8,1369,1500,1
2,0,2823,42,142,3808,0
2,0,131,264,4233,8539,0
2,0,85,23,373,1088,1
2,0,7104,128,293,20037,1
2,4,2,181,2108,22053,0
2,3,0,7,2194,3290,0
2,8,46,4,4202,2778,0
2,0,1464,5,29,4143,0
2,0,114,22,53,5059,1
2,0,131,264,4233,8539,3
2,0,10,4,2,40216,0
2,0,195,2,205,246,1
2,0,15,418,4,725242,0
2,0,85,931,72,49664,1
2,0,947,5,1470,1899,0
2,0,197,100,61,16590,0
2,0,417,23,432,4148,0
2,8,1507,32,800,7667,0
2,0,30,1112,3482,263559,0
2,0,131,264,4233,8539,0
2,8,419,3,48,274,0
2,3,156,169,626,1112,0
2,0,4,779,33,1016718,0
2,0,131,264,4233,8539,0
2,8,219,318,3520,181027,0
2,0,466,37,1544,10344,0
2,0,0,283,9,75095,0
2,0,747,37,398,3971,0
2,0,33,4,45,610,1
2,0,131,264,4233,8539,0
2,0,398,7,219,1008,1
2,0,131,264,4233,8539,3
2,0,3906,8,1369,1500,0
2,0,46,4,53,709,0
2,8,102034,417,1044,234194,0
2,8,9528,1365,9402,107899,6
2,0,3,37,933,6784,0
2,0,267,1519,15334,82051,0
2,0,267,1519,15334,82051,0
2,0,131,264,4233,8539,0
2,3,11,710,164,72710,0
2,0,267,1519,15334,82051,0
2,0,267,1519,15334,82051,0
2,0,39776,298,418,37417,1
2,0,267,1519,15334,82051,0
2,0,33,4,45,610,0
2,0,23,0,23,101,0
2,0,1488,2,101,827,0
2,1,299,172,933,20648,0
2,0,35,3,328,792,0
2,4,0,11,2068,3325,0
2,0,1384,14,54,2017,1
2,1,2944,6,442,2433,0
2,0,65,0,53,41,1
2,0,10,4,2,40216,1
2,0,1943,8,4,9899,0
2,1,541,88,173,8157,0
2,0,15,4,130,30,3
2,0,398,7,219,1008,0
2,0,6,9,71,113232,0
2,0,131,264,4233,8539,1
2,0,168,77,104,14445,0
2,0,131,264,4233,8539,0
2,0,1894,585,15695,35045,0
2,0,398,7,219,1008,0
2,0,1894,585,15695,35045,1
2,0,161,0,266,1684,0
2,0,1,4,14,1543,0
2,0,988,39,33,25649,0
2,4,911,98,31,39081,1
2,0,114,22,53,5059,0
2,0,13,203,116,22936,0
2,0,888,8,0,8177,0
2,0,131,264,4233,8539,1
2,0,1781,2011,121,84553,4
2,1,10081,339,1920,28114,0
2,2,4084,32,55,4094,0
2,1,4084,32,55,4094,0
2,0,131,264,4233,8539,0
2,0,0,180,6,396915,0
2,0,0,145,136,315199,0
2,0,2742,2287,1645,124009,1
2,3,1631,184,294,28690,0
2,0,131,264,4233,8539,0
2,0,51,2,309,5907,0
2,0,9505,172,485,59117,1
2,0,197,2,58,212,0
2,3,2638,22626,181,192819,0
2,16,24104,96,269,43072,0
2,0,0,23,4,11681,0
2,0,0,283,9,75095,0
2,1,10081,339,1920,28114,122
2,3,10081,339,1920,28114,1
2,1,1804,82,505,8886,1
2,16,14381,54,766,5431,0
2,0,4717,0,77,7760,0
2,0,225,86,1436,1963,1
2,0,956,63,29,5493,1
2,0,131,264,4233,8539,0
2,0,4781,185,2302,14004,1
2,0,0,283,9,75095,0
2,0,16,3320,35,488310,0
2,0,167,0,15,131,2
2,0,238,0,134,454,1
2,0,869,3,140,680,0
2,0,530,24,1031,2095,3
2,1,11740,1,178,7683,0
2,1,1,0,36,16,0
2,0,260,1,73,1697,0
2,1,831,11,2492,1010,0
2,16,5300,21,415,12043,0
2,0,287,4,190,1352,0
2,1,11232,285,5044,58371,0
2,1,7,2,0,743,2
2,0,8,1,36,77,1
2,0,505,3,385,15549,0
2,0,33,0,67,4111,0
2,0,8244,6,506,9689,1
2,0,287,4,190,1352,0
2,16,16,0,14,26,0
2,21,349,3,680,251,0
2,0,62,0,10,190,1
2,1,51,2,309,5907,2
2,0,1130,10,269,1519,0
2,4,69518,147,2691,50492,0
2,0,429,9,222,3295,0
2,4,745,2,258,856,0
2,0,0,0,0,38,0
2,1,186,82,2327,88448,0
2,1,2742,2287,1645,124009,2
2,0,1894,585,15695,35045,2
2,4,102034,417,1044,234194,0
2,0,1943,8,4,9899,0
2,0,131,264,4233,8539,5
2,0,1732,12,114,5657,0
2,1,955,1,64,2251,0
2,0,0,0,0,24,0
2,0,24,29,1871,968,0
2,0,131,264,4233,8539,1
2,0,237,41,225,23663,0
2,0,51,2,309,5907,0
2,0,33,0,67,4111,0
2,0,131,264,4233,8539,1
2,9,3618,4,116,1174,0
2,21,3618,4,116,1174,0
2,16,226,322,65,12739,0
2,0,808,56,141,1280,3
2,16,3478,1,81,258,0
2,16,832,5,3512,4397,0
2,1,364,15,152,497,2
2,21,48,1,75,237,0
2,38,1800,85,489,3237,0
2,1,2737,121,685,9975,1
2,0,26,128,3321,28223,0
2,0,22,112,1455,230424,0
2,0,28634,54,342,21973,1
2,0,7,0,13,61,0
2,1,8002,801,590,79013,1
2,0,808,223,2,46557,0
2,0,6915,46,1801,5466,0
2,0,1330,19,13,2847,0
2,0,1744,46,98,11322,0
2,0,424,2,341,326,0
2,0,1464,202,22,31648,0
2,0,1732,12,114,5657,0
2,0,131,264,4233,8539,0
2,0,0,161,0,343000,0
2,0,14263,3,825,10400,1
2,0,3,0,96,195,0
2,0,20,105,2498,14789,1
2,0,160,7,71,2960,0
2,0,162,0,30,561,0
2,0,16,5,2117,188,0
2,2,6745,30,250,10290,0
2,4,326,3271,2082,24638,5
2,0,160,7,71,2960,0
2,0,131,264,4233,8539,1
2,21,5211,6,181,4471,0
2,0,0,283,9,75095,0
2,0,16,3321,35,488310,0
2,0,10,3,7,1048,1
2,1,38844,109,2106,193065,0
2,0,115,22,331,8954,0
2,1,46,0,236,629,0
2,0,287,4,190,1352,0
2,0,1137,11,143,3328,0
2,0,678,157,4888,24099,0
2,0,146,2,119,1846,0
2,0,1943,8,4,9899,0
2,0,2,0,3,110,0
2,0,571,21,220,6170,1
2,0,73,411,136,26185,0
2,0,49,4,124,14621,0
2,0,132,23,7440,141,3
2,0,131,264,4233,8539,0
2,1,48,234,94,5756,0
2,0,13625,12,15,77,0
2,0,131,264,4233,8539,0
2,0,131,264,4233,8539,0
2,0,33,4,45,610,0
2,0,9,5,170,12783,0
2,0,795,12,233,9129,0
2,1,9054,1,193,6179,0
2,0,678,157,4888,24099,1
2,0,903,60,373,1721,0
2,0,4,61,468,2054,1
2,0,552,31,272,749,0
2,0,5500,22,1192,2563,0
2,0,1137,2,182,17158,0
2,0,1,4,14,1543,0
2,0,0,161,0,343000,0
2,0,49,4,124,14621,0
2,0,1689,307,702,51314,0
2,0,479,1,54,200,0
2,0,1437,1,171,671,1
2,0,326,3271,2082,24638,2
2,0,703,181,2173,5140,0
2,0,1943,8,4,9899,0
2,0,1296,5,161,819,0
2,0,6091,1001,1121,25943,1
2,21,66,10,3163,3395,0
2,1,2022,35,1965,4577,0
2,21,27,1,930,1735,0
2,1,21503,70,4837,18742,0
2,1,21503,70,4837,18742,0
2,0,32,4,38,244,1
2,1,31426,116,10041,17624,0
2,1,31426,116,10041,17624,0
2,1,1111,31,2925,3942,0
2,0,1296,5,161,819,0
2,1,1407,41,2328,3194,0
2,0,0,40,1314,10660,0
2,1,21503,70,4837,18742,0
2,0,3788,33,3027,9703,0
2,1,934,93,4740,17408,0
2,1,16413,9,693,14669,0
2,0,129,4,63,1550,0
2,0,479,1,54,200,0
2,0,1327,20,66,12933,1
2,21,46,4,4202,2778,0
2,1,10,93,74,734,0
2,0,4,5,2982,1447,0
2,16,8522,44,1087,8231,0
2,0,122,0,109,4520,0
2,1,9962,356,250,69526,1
2,1,168,77,104,14445,1
2,0,14546,54,318,14495,0
2,0,0,4,1512,615,0
2,0,55,40,850,86184,0
2,16,15238,39,967,4280,0
2,21,28,1,76,20,0
2,0,62396,154,2059,31195,0
2,4,102034,417,1044,234194,0
2,0,131,264,4233,8539,0
2,0,131,264,4233,8539,0
2,0,1943,8,4,9899,0
2,0,131,264,4233,8539,0
2,4,11621,122,1518,42422,0
2,4,46,378,234,1084,6
2,0,131,264,4233,8539,0
2,0,325,13,400,750,0
2,0,131,264,4233,8539,0
2,0,131,264,4233,8539,0
2,0,0,169,5,223631,0
2,0,131,264,4233,8539,1
2,0,131,264,4233,8539,0
2,1,102034,417,1044,234194,0
2,0,1,6,129,3887,1
2,0,479,1,54,200,0
2,0,1384,14,54,2017,0
